school,department,dept,year (fall),Arts,Business,Capstone,Community Health,Education,Finance,Gender/Race/Identity,History,Information Technology,International Issues,Languages,Management,Media,Politics and Policy,Psychology,Quantitative Analysis,Repeatable Topics,Research,Social Issues,Washington
School of Public Affairs,"Department of Justice, Law and Criminology",JLC,2023,0.0081760730490828,0.0158548174086385,0.0727794936217184,0.0322988485189263,0.0315859931269677,0.0142638806371253,0.0471701106926053,0.038758300442371,0.0158266989522703,0.0528163661402165,0.0202539370737947,0.0326790976966309,0.00753994433577013,0.230223353673609,0.0433528763469349,0.02015357817072,0.00194032198312681,0.0329360548167282,0.261251981385865,0.0201382719268979
School of Public Affairs,"Department of Justice, Law and Criminology",JLC,2024,0.00815009076485338,0.0161008577364371,0.0568982892850994,0.0321102001976524,0.0314170756024772,0.0149774838698329,0.0472849692851224,0.0389682909428307,0.0158426569570317,0.0528510308278618,0.0215276622370901,0.0325080062481046,0.00759848951990978,0.236194449774941,0.0469687472366702,0.0205131048774648,0.00195794634970839,0.0327369258068517,0.265297130141035,0.0200965923390255
School of Public Affairs,Department of Public Administration and Policy,PUAD,2014,0.00344819876240519,0.17902960366889,0.0287598815569925,0.0115375272166835,0.0488704467485207,0.0253352900287045,0.0171985768776402,0.00528992920952818,0.0117831720040204,0.0341878828613607,0.00712290345216482,0.115773029143449,0.00854828960160224,0.146404633664964,0.04869582017802,0.047614870240826,0.0528633882153269,0.0758930088814625,0.124237591394324,0.00740595629311572
School of Public Affairs,Department of Public Administration and Policy,PUAD,2015,0.00311887193642629,0.194353226084328,0.025433466330501,0.0111889461847549,0.0533016671998536,0.0241510333059929,0.01812159721894,0.00492339570784996,0.0112854618802315,0.0359874161194274,0.00671934016780698,0.112701076921468,0.0065105383272341,0.142796296081927,0.0487013928231768,0.0464457157126088,0.0456696244566285,0.0775241239505275,0.123268542822061,0.00779826676825592
School of Public Affairs,Department of Public Administration and Policy,PUAD,2016,0.00301235608079578,0.200362278757691,0.0252716283460256,0.0108109798907331,0.0427102608402479,0.0242390474857661,0.020163719266347,0.00475094410637854,0.0103606099929893,0.0361250121905818,0.00617979270875262,0.1136435922006,0.00662175647511108,0.148988398431039,0.0474626701145374,0.0526134666579822,0.0436647775011314,0.0770183887482058,0.118415310936341,0.00758500926874326
School of Public Affairs,Department of Public Administration and Policy,PUAD,2017,0.00301677886392623,0.211640390068737,0.0243683488117475,0.0108718516786711,0.0417657588350639,0.0225360638584561,0.0163340689435871,0.00489772330688491,0.01154658659828,0.0333183965144372,0.00680966873798995,0.109990286456239,0.0064254772046451,0.146953692415413,0.0458920034349945,0.0522033982329773,0.0432667010622989,0.0774736870901307,0.12263593013926,0.00805318774626082
School of Public Affairs,Department of Public Administration and Policy,PUAD,2018,0.00165817576452,0.229254889551234,0.0237712147696728,0.00980306037031684,0.0405106875051492,0.0243092193297968,0.0186339822693951,0.00427224901207416,0.00978525721037532,0.0349264583846168,0.00396817923940684,0.113847486455003,0.00388708852333677,0.152614380089131,0.0513328259821715,0.0521177069650871,0.00165817576451914,0.0847733953775796,0.131827991834504,0.0070475756021106
School of Public Affairs,Department of Public Administration and Policy,PUAD,2019,0.00355233770826536,0.226919257106497,0.0232039721695239,0.0097067354420121,0.0401010194428155,0.0240648723712933,0.0184475458931405,0.00423236093436379,0.015788423965585,0.0347553294802025,0.0039313939144787,0.112649550163459,0.0038511306546951,0.152987584295437,0.0508127279353784,0.0515693131824588,0.00164496190362051,0.0834496219623835,0.131352493609072,0.00697936786531812
School of Public Affairs,Department of Public Administration and Policy,PUAD,2020,0.00353951884216154,0.225207642073844,0.0228193328192937,0.00950825701010802,0.0401129761582354,0.0239243789001766,0.0163490680779229,0.00421954206825991,0.0157096953612382,0.0352501458438622,0.00383346999230766,0.11047060101445,0.00368136646796926,0.149607963602998,0.0503175177229937,0.0515564943163552,0.00163214303751646,0.0961815340469419,0.129153176214211,0.00692517642915373
School of Public Affairs,Department of Public Administration and Policy,PUAD,2021,0.00359503494614127,0.22808032745873,0.0230001330452721,0.00889218676705525,0.0409304392896332,0.0244045795886983,0.0167348728818111,0.0042892253227834,0.0160187568093653,0.0359663000103774,0.00389511007858213,0.111705601994217,0.00397872086381769,0.146446191938694,0.0515913105728483,0.0526394368418778,0.00164792214556612,0.0865047559164559,0.132627866461879,0.00705122706619544
School of Public Affairs,Department of Public Administration and Policy,PUAD,2022,0.0039975224361552,0.218609397809355,0.026715686064405,0.00866003313493678,0.0477072641065838,0.0106890020009078,0.0180261820530544,0.0048102331210042,0.0185423675443194,0.0328870195815948,0.00434882990828058,0.10470682780215,0.00488843185619151,0.152868909345857,0.0450316956270549,0.0614153588018952,0.00171797574279891,0.0957131805225493,0.131020626763166,0.0076434557777406
School of Public Affairs,Department of Public Administration and Policy,PUAD,2023,0.00389579859375374,0.218354981252394,0.0416897756976125,0.00662020519767402,0.0412963316015469,0.0110217898185546,0.0129787607987029,0.00400442125753502,0.0193851141634868,0.0306719019095591,0.00208065296722042,0.107981924606009,0.00484455927483115,0.153243681371435,0.0475945284853609,0.0650420658923336,0.0014682293878419,0.0944484888730382,0.125598307997486,0.00777848085362359
School of Public Affairs,Department of Public Administration and Policy,PUAD,2024,0.00444306468659063,0.135682737054255,0.0518028361239655,0.00696707506697403,0.042991260494925,0.0128846235221244,0.0101472875363374,0.00457174076522421,0.0188134211137698,0.0319734803137196,0.00229281525208224,0.127745090885724,0.00556698118571342,0.178836991509299,0.0422651951083067,0.0753211560096386,0.00156732885804971,0.0957420893313507,0.145065873189002,0.00531895199294856
School of Public Affairs,Department of Public Administration and Policy,SPA,2014,0.00124287629135678,0.0222013248047387,0.00124287629135736,0.00898477925955814,0.00124287629135774,0.00124287629135883,0.00124287629135741,0.00124287629135951,0.00124287629135813,0.0521358923548819,0.00124287629135923,0.00124287629135825,0.00124287629135897,0.593731312717419,0.0012428762913616,0.0012428762913559,0.00949870170807011,0.253936983184279,0.0433536141833964,0.00124287629135709
School of Public Affairs,Department of Public Administration and Policy,SPA,2015,0.0074533474660011,0.0210403949416316,0.0674212347170983,0.0723159929951935,0.0461699392949135,0.00745334746600026,0.00745334746599905,0.00745334746600087,0.00745334746599437,0.0314211228062765,0.00745334746599537,0.00745334746599794,0.018951560799138,0.353247171106019,0.00745334746599601,0.00909977498613789,0.127709320177086,0.158110765304489,0.027432595678038,0.00745334746599415
School of Public Affairs,Department of Public Administration and Policy,SPA,2016,0.00589441139715906,0.02593240328807,0.0745646796122793,0.0768525810225718,0.0349318552688447,0.00589441139715661,0.00589441139715517,0.0058944113971568,0.00589441139715272,0.0218303669674207,0.0058944113971535,0.00589441139715581,0.014910449511367,0.321244079855187,0.00589441139715366,0.0519214065528854,0.0978330013719556,0.176616017976981,0.0238821634124316,0.0323257039827622
School of Public Affairs,Department of Public Administration and Policy,SPA,2017,0.00490384065232958,0.0204562698480852,0.119211674348601,0.125008986227503,0.0264130583350591,0.00490384065232869,0.00490384065232807,0.00490384065232877,0.00490384065232882,0.0167927334128531,0.00490384065232893,0.00490384065232982,0.0119339990512353,0.238312682837776,0.00490384065232971,0.0956504757379203,0.0694314937005137,0.181432002389471,0.0296500957713605,0.0264758031209892
School of Public Affairs,Department of Public Administration and Policy,SPA,2018,0.00352603734733677,0.0187937835365287,0.118370303293777,0.128796412558791,0.0481990279191595,0.00352603734733591,0.00352603734733532,0.00468039881294206,0.00352603734733653,0.0160917262654398,0.00352603734733636,0.0035260373473377,0.0164346330321433,0.243675870307228,0.00352603734733722,0.0979628101838701,0.00352603734733464,0.200567707537157,0.052041128111819,0.0261778996624539
School of Public Affairs,Department of Public Administration and Policy,SPA,2019,0.00353111583995421,0.0157781212812214,0.100892084331846,0.128801491051409,0.0482041064117775,0.00353111583995331,0.00353111583995277,0.00468547730555963,0.00353111583995463,0.016096804758057,0.00353111583995424,0.00353111583995544,0.0236005514877061,0.243680948799846,0.00353111583995505,0.0979678886764877,0.00353111583995223,0.192013096309757,0.0738475247116296,0.0261829781550713
School of Public Affairs,Department of Public Administration and Policy,SPA,2020,0.00813048611864689,0.0128360348313003,0.0864993090045161,0.12356479478268,0.039306887512212,0.00301008267260507,0.00301008267260572,0.00870201201414055,0.0164006766579502,0.0358468605374487,0.00301008267260496,0.0151966089884978,0.0256512968904223,0.224122341231168,0.00554994991193159,0.095478002450424,0.00301008267260401,0.163544138660974,0.0658511942679369,0.0612790754493312
School of Public Affairs,Department of Public Administration and Policy,SPA,2021,0.0077494405221828,0.0523042369259379,0.0870617077742523,0.116307741601499,0.0370919359514209,0.00293023727885065,0.00293023727885021,0.00828734724735455,0.0155331492650561,0.0338999391020769,0.00293023727884895,0.014399909105572,0.0242396153662064,0.217377948765366,0.00532070056292087,0.0899588676579744,0.00293023727884873,0.153058022146066,0.0679168466455348,0.0577716422451805
School of Public Affairs,Department of Public Administration and Policy,SPA,2022,0.00864380816719351,0.0481201919853114,0.0845777249443087,0.0990775786973083,0.0341413208195383,0.00999188555514551,0.00274948960690585,0.00767223930769353,0.0396800359112951,0.0312081345255467,0.00509943803639829,0.0132891880422722,0.0223310802817739,0.199809548810731,0.00494613154361997,0.145274915823742,0.00274948960690489,0.128634350106627,0.0627514079087077,0.0492520403189768
School of Public Affairs,Department of Public Administration and Policy,SPA,2023,0.00760020834738867,0.0486681212654236,0.127804700879685,0.0973030749259484,0.0169637281404285,0.00948069521219769,0.00203712159872934,0.00709661434676108,0.0381693020800016,0.032647206070194,0.00445234637348547,0.0105770115715299,0.0204795094943228,0.20164229695646,0.00429478136701867,0.143892450940222,0.00203712159872832,0.120861679080653,0.0638128147356151,0.0401792150152077
School of Public Affairs,Department of Public Administration and Policy,SPA,2024,0.00753100820527668,0.0669581277803446,0.110597334872079,0.0856265684376284,0.0165709673145544,0.00907238912802547,0.00818018259114625,0.00614153811486449,0.0363979546704074,0.0324129388810742,0.00392773236979659,0.0147665113008639,0.018385805658189,0.177678237893028,0.0198575700334292,0.129435394960259,0.00190568372116217,0.154177316105615,0.0536248383647494,0.0467518995975075
misc,Honors Program,HNRS,2014,0.00435763037460626,0.00435763037460568,0.841090081611493,0.00435763037460221,0.00435763037463015,0.00435763037461008,0.00435763037460564,0.00435763037460648,0.0109080065035774,0.00435763037462287,0.00435763037460981,0.00435763037460439,0.0043576303746094,0.00435763037460511,0.00435763037460353,0.00435763037460944,0.065538552266752,0.00435763037461556,0.0127412736244205,0.00435763037461031
misc,Honors Program,HNRS,2015,0.00531371433083614,0.00531371433083341,0.792315986808056,0.00531371433082986,0.00531371433085673,0.00531371433083884,0.00531371433083442,0.00531371433083541,0.0109283224413801,0.005313714330854,0.00531371433083671,0.00531371433083287,0.00531371433083641,0.00531371433083303,0.00531371433083109,0.00531371433083602,0.099236567197914,0.00531371433084247,0.0124996942592457,0.0053137143308372
misc,Honors Program,HNRS,2016,0.00533614900138489,0.00533614900138116,0.780786050864037,0.0053361490013767,0.00533614900139499,0.00533614900138648,0.00533614900138158,0.00533614900138316,0.00970306642069307,0.00533614900140205,0.00533614900138025,0.00533614900138012,0.00533614900138189,0.00533614900138054,0.00533614900137802,0.00533614900137843,0.106437251511353,0.0136356361169811,0.00939576006618297,0.00533614900138231
misc,Honors Program,HNRS,2017,0.00539736578147153,0.00539736578147658,0.723458891359811,0.0536726182320264,0.00539736578148021,0.00539736578147387,0.00539736578147213,0.00539736578147169,0.00953444544187703,0.00539736578147836,0.0053973657814745,0.00539736578147168,0.0053973657814791,0.00539736578147557,0.00539736578147137,0.00539736578147408,0.112960351963562,0.0147965176701672,0.0100140543919112,0.00539736578147484
misc,Honors Program,HNRS,2018,0.00244817373019864,0.00244817373020237,0.864135021239078,0.0597750360152323,0.00244817373020877,0.00244817373019973,0.00244817373019899,0.00244817373020325,0.00669354499992344,0.0024481737302062,0.00244817373020005,0.00244817373019726,0.00244817373020509,0.00244817373020368,0.00244817373019766,0.00244817373020162,0.00669354544148003,0.0209422878166982,0.00748613226476214,0.00244817373020259
misc,Honors Program,HNRS,2019,0.00244817373019864,0.00244817373020237,0.864135021239078,0.0597750360152323,0.00244817373020877,0.00244817373019973,0.00244817373019899,0.00244817373020325,0.00669354499992344,0.0024481737302062,0.00244817373020005,0.00244817373019726,0.00244817373020509,0.00244817373020368,0.00244817373019766,0.00244817373020162,0.00669354544148003,0.0209422878166982,0.00748613226476214,0.00244817373020259
misc,Honors Program,HNRS,2020,0.0056461540647711,0.0175485320197845,0.799567090922977,0.0458621363194013,0.00615714731571462,0.00218452695937802,0.00218452695937638,0.00218452695938739,0.00541909554583361,0.00218452695938213,0.00453077649918413,0.00288507759220118,0.00218452695938237,0.00218452695938237,0.00218452695937495,0.00218452695937853,0.00592759936030095,0.0561560261453799,0.00602296646608497,0.0268011820733244
misc,Honors Program,HNRS,2021,0.0056461540647711,0.0175485320197845,0.799567090922977,0.0458621363194013,0.00615714731571462,0.00218452695937802,0.00218452695937638,0.00218452695938739,0.00541909554583361,0.00218452695938213,0.00453077649918413,0.00288507759220118,0.00218452695938237,0.00218452695938237,0.00218452695937495,0.00218452695937853,0.00592759936030095,0.0561560261453799,0.00602296646608497,0.0268011820733244
misc,Honors Program,HNRS,2022,0.00706733123307531,0.0226892022990305,0.643579005798399,0.174504532512345,0.00773800987493553,0.00252394565724781,0.00252394565724501,0.00252394565725274,0.0067693169269714,0.00252394565725335,0.00560339817824389,0.00344341836282965,0.00252394565724778,0.00252394565724692,0.00252394565724401,0.00252394565724501,0.00252394565724328,0.0685330227473993,0.00252394565724482,0.0348333054942999
misc,Honors Program,HNRS,2023,0.00861256413955787,0.0294417255608302,0.54427828367886,0.231862165845252,0.00950680232869822,0.00255471670512176,0.00255471670511689,0.0025547167051247,0.00821521173141912,0.0025547167051202,0.00255471670511773,0.00378068031256368,0.00255471670512092,0.00255471670511974,0.00255471670511681,0.0025547167051169,0.00255471670511619,0.0905668194919868,0.00255471670511805,0.0456338631545229
misc,Honors Program,HNRS,2024,0.0069134126552785,0.0225352837212348,0.646503458776542,0.174350613934542,0.00758409129713643,0.00237002707945103,0.0023700270794482,0.00237002707945594,0.00661539834917461,0.00237002707945596,0.00544947960044691,0.00328949978503275,0.002370027079451,0.00237002707945016,0.00237002707944723,0.00237002707944822,0.00237002707944649,0.0683791041696069,0.00237002707944803,0.0346793869165029
misc,Interdisciplinary Studies,IDIS,2014,0.0258109946964614,0.000963044106682389,0.000963044106675888,0.104417891468534,0.000963044106679556,0.000963044106679256,0.106315709171326,0.0430746686170775,0.000963044106678108,0.0149619837798858,0.000963044106685699,0.000963044106677339,0.000963044106682191,0.000963044106678736,0.0136102568360168,0.000963044106675983,0.000963044106678124,0.119840662999362,0.128081576939876,0.433292770317988
misc,Interdisciplinary Studies,IDIS,2015,0.0183573613031356,0.0175929992067187,0.00593338600824434,0.19126528667122,0.00593338600824694,0.00593338600824274,0.0586097185405666,0.0269891982634413,0.00593338600823543,0.0129328558448608,0.00593338600824011,0.00593338600823854,0.00593338600823847,0.00593338600823543,0.0122569923729047,0.00593338600823376,0.151120605366578,0.15455262053974,0.0808236387027875,0.222098249113891
misc,Interdisciplinary Studies,IDIS,2016,0.0183573613031356,0.0177296576957428,0.00593338600824458,0.191267444525373,0.00593338600824711,0.00593338600824269,0.0586097185405666,0.0269891982634413,0.00593338600823543,0.0129328558448608,0.00593338600824011,0.00593338600823852,0.00593338600823847,0.00593338600823538,0.0122569923729047,0.00593338600823376,0.151120605366578,0.154638951189061,0.0805984917102905,0.22209824911389
misc,Interdisciplinary Studies,IDIS,2017,0.0159283109194891,0.0271528566404669,0.0159283109194917,0.149643593552467,0.0159283109194912,0.01592831091949,0.0159283109194909,0.015928310919489,0.0159283109194902,0.0159283109194891,0.015928310919491,0.0159283109194898,0.0159283109194913,0.0159283109194899,0.0159283109194901,0.0159283109194897,0.451489968994746,0.106071938618715,0.026716978401252,0.0159283109194904
misc,Interdisciplinary Studies,IDIS,2018,0.00111119036642261,0.0798823945777108,0.208300967307433,0.184760325186622,0.0217915781827775,0.00111119036642783,0.00111119036641757,0.00111119036641223,0.00111119036642104,0.00111119036641995,0.00111119036642374,0.00111119036641852,0.00111119036642375,0.00111119036641458,0.00111119036641645,0.00111119036641423,0.00111119036641269,0.326612610379245,0.0160098030204729,0.148196846582294
misc,Interdisciplinary Studies,IDIS,2019,0.00111119036642268,0.0817173923631428,0.219599362923309,0.184760325186622,0.021791578182778,0.00111119036642784,0.00111119036641759,0.0011111903664123,0.00111119036642127,0.00111119036642017,0.00111119036642359,0.00111119036641864,0.00111119036642401,0.00111119036641472,0.00111119036641658,0.00111119036641437,0.0011111903664127,0.33089682619458,0.0160098030204734,0.130779237365649
misc,Interdisciplinary Studies,IDIS,2020,0.000844899691266029,0.0477452416983756,0.00084489969127378,0.55179230415188,0.000844899691269439,0.000844899691268487,0.000844899691272204,0.000844899691264525,0.000844899691269345,0.000844899691264779,0.000844899691272302,0.000844899691267447,0.000844899691273829,0.000844899691267698,0.000844899691269128,0.0008448996912671,0.000844899691266536,0.341403321436003,0.0455407376534323,0.000844899691276119
misc,Interdisciplinary Studies,IDIS,2021,0.000844899691266029,0.0477452416983756,0.00084489969127378,0.55179230415188,0.000844899691269439,0.000844899691268487,0.000844899691272204,0.000844899691264525,0.000844899691269345,0.000844899691264779,0.000844899691272302,0.000844899691267447,0.000844899691273829,0.000844899691267698,0.000844899691269128,0.0008448996912671,0.000844899691266536,0.341403321436003,0.0455407376534323,0.000844899691276119
misc,Interdisciplinary Studies,IDIS,2022,0.000888539046339476,0.0243387100498971,0.000888539046349034,0.50145225962767,0.000888539046342415,0.000888539046340978,0.000888539046343917,0.000888539046339406,0.000888539046341109,0.000888539046339609,0.000888539046341941,0.000888539046340769,0.000888539046345242,0.00088853904634226,0.000888539046341573,0.000888539046339436,0.000888539046339361,0.364749251299224,0.0232364580274343,0.0728952353006476
misc,Interdisciplinary Studies,IDIS,2023,0.000888539046339476,0.0243387100498971,0.000888539046349034,0.50145225962767,0.000888539046342415,0.000888539046340978,0.000888539046343917,0.000888539046339406,0.000888539046341109,0.000888539046339609,0.000888539046341941,0.000888539046340769,0.000888539046345242,0.00088853904634226,0.000888539046341573,0.000888539046339436,0.000888539046339361,0.364749251299224,0.0232364580274343,0.0728952353006476
misc,Interdisciplinary Studies,IDIS,2024,0.00068857987488634,0.0968256568761645,0.000688579874894419,0.357994904980004,0.000688579874889615,0.000688579874887973,0.000688579874888135,0.000688579874888447,0.000688579874887739,0.000688579874887508,0.00500029862483089,0.0150320251941846,0.000688579874888082,0.000688579874888049,0.000688579874885391,0.0451854347678993,0.000688579874885175,0.31315704410774,0.0489208034379376,0.109620873512582
misc,Interdisciplinary Studies,ISCI,2019,0.00329685388011178,0.15532992534854,0.349291269879258,0.0997600223918817,0.0768777202752258,0.00329685388011295,0.00329685388011866,0.00329685388012209,0.135645859652581,0.00613074384598058,0.00329685388011801,0.00329685388011507,0.0481740698412964,0.00945377621517192,0.00329685388011406,0.00730352733340668,0.0540652967451796,0.0174082858024147,0.00329685388011804,0.0141846716281332
misc,Interdisciplinary Studies,ISCI,2020,0.0029918673903178,0.142355516236377,0.345249048920685,0.118856493233398,0.0704409949191699,0.00299186739031887,0.00299186739032385,0.00299186739032688,0.124311789348414,0.00558959985903028,0.00299186739032404,0.00299186739032111,0.0755319337786611,0.00863571286412265,0.00299186739032012,0.00666465138917138,0.0495296066832966,0.0159273466524286,0.0029918673903234,0.0129723669926701
misc,Interdisciplinary Studies,ISCI,2021,0.00299859586780805,0.131641964033398,0.355235397068222,0.109950558184495,0.0652593289713616,0.00299859586780541,0.0122099823204923,0.00299859586781648,0.114986216136818,0.00539650276201096,0.00299859586781017,0.00299859586780775,0.0699586571493534,0.00820829938208691,0.0138496432656685,0.00638885802059301,0.0617726145035264,0.0149390382636009,0.00299859586781026,0.0122113647315156
misc,Interdisciplinary Studies,ISCI,2022,0.00299144771241009,0.129673798852852,0.293152822485527,0.204543641664785,0.0535782933590469,0.0073922155086512,0.0104756992052155,0.00406628856502305,0.114825920133898,0.00493974706394968,0.00299144771241167,0.0076738302682883,0.0573964975036654,0.00722433181776138,0.0118079237231715,0.0103594292838373,0.0507453378539309,0.0126930571589918,0.00299144771241127,0.010476822414172
misc,Interdisciplinary Studies,ISCI,2023,0.00253117711010453,0.129213528250546,0.3233886930542,0.20250185128463,0.0316107029732454,0.00693194490634593,0.0100154286029074,0.00360601796271455,0.114365649531589,0.00447947646163971,0.00253117711010496,0.00721355966598265,0.0585343373378724,0.00676406121545449,0.0113476531208659,0.00989915868152989,0.0502850672516257,0.0122327865566761,0.00253117711010373,0.0100165518118618
misc,Interdisciplinary Studies,ISCI,2024,0.00234039905146969,0.11494693339853,0.29752610690645,0.182457088707708,0.0293059720780994,0.00625219264813074,0.00899306704507212,0.00329581314267986,0.101748818981678,0.00407222069727904,0.00234039905147078,0.00650251687891694,0.0521209859205974,0.0363903773956609,0.0111739822117719,0.00888971600384766,0.0447883013994885,0.054268622965236,0.0184413772649896,0.0141451082509226
misc,International Gateway Program,IGP,2014,0.000756376452268445,0.000756376452263333,0.000756376452264048,0.00075637645226542,0.000756376452261237,0.000756376452262052,0.000756376452261688,0.0268986957760157,0.000756376452260713,0.000756376452261738,0.096112183104066,0.000756376452261659,0.000756376452264698,0.0007563764522672,0.000756376452269708,0.000756376452261183,0.000756376452267567,0.703016818266634,0.0447154448381027,0.117911211231221
misc,International Gateway Program,IGP,2015,0.00583119472668917,0.00583119472667998,0.0110738336836963,0.00583119472667825,0.115383267853437,0.00583119472668643,0.00583119472668485,0.14891446660698,0.0058311947266778,0.0127953895113842,0.0580120485254683,0.00583119472668302,0.116383095780011,0.00892207384164173,0.00583119472667999,0.00583119472667821,0.151018414085021,0.266832128754367,0.0110333216815389,0.047151207136317
misc,Office of Graduate & Professional Studies,APM,2017,0.000830950394219988,0.0682692204964104,0.036347916479431,0.00813250039710454,0.000830950394218401,0.0296922658448626,0.00617046869524243,0.013510188082667,0.000830950394225272,0.000830950394217943,0.000830950394217681,0.78707241805633,0.000830950394220808,0.00083095039421981,0.000830950394220485,0.000830950394221077,0.000830950394216134,0.0408336172173143,0.000830950394220749,0.000830950394219352
misc,Office of Graduate & Professional Studies,APM,2018,0.000793054082335095,0.0682313241845256,0.029821689963989,0.00809460408521986,0.00079305408233588,0.0286654662818641,0.00613257238335775,0.0134722917707823,0.000793054082340117,0.000793054082333283,0.000793054082332945,0.791664278068232,0.000793054082336747,0.000793054082335422,0.000793054082335426,0.000793054082335737,0.000793054082331556,0.0444011242740062,0.000793054082336059,0.000793054082335086
misc,Office of Graduate & Professional Studies,APM,2019,0.000736036504192634,0.0766899593049982,0.037093547393935,0.00639509777049962,0.000736036504197837,0.0264356382684495,0.00531898793310494,0.00595554588133254,0.00073603650419617,0.000736036504190887,0.000736036504191203,0.78181886525967,0.000736036504195566,0.000736036504193024,0.0007360365041921,0.000736036504193502,0.000736036504189567,0.0514599201376924,0.000736036504193262,0.000736036504192898
misc,Office of Graduate & Professional Studies,APM,2020,0.000736036504192634,0.0766899593049982,0.037093547393935,0.00639509777049962,0.000736036504197837,0.0264356382684495,0.00531898793310494,0.00595554588133254,0.00073603650419617,0.000736036504190887,0.000736036504191203,0.78181886525967,0.000736036504195566,0.000736036504193024,0.0007360365041921,0.000736036504193502,0.000736036504189567,0.0514599201376924,0.000736036504193262,0.000736036504192898
misc,Office of Graduate & Professional Studies,APM,2021,0.000749428631154821,0.073329175306204,0.0371069395208973,0.00692756763823231,0.00074942863115602,0.0273000149157225,0.00542751941492938,0.00612109325067344,0.000749428631158752,0.000749428631152948,0.0007494286311534,0.795584761428257,0.000749428631156977,0.000749428631155202,0.000749428631154992,0.000749428631155937,0.000749428631151605,0.0392097849512229,0.000749428631155076,0.000749428631155494
misc,Office of Graduate & Professional Studies,APM,2022,0.000749428631154821,0.073329175306204,0.0371069395208973,0.00692756763823231,0.00074942863115602,0.0273000149157225,0.00542751941492938,0.00612109325067344,0.000749428631158752,0.000749428631152948,0.0007494286311534,0.795584761428257,0.000749428631156977,0.000749428631155202,0.000749428631154992,0.000749428631155937,0.000749428631151605,0.0392097849512229,0.000749428631155076,0.000749428631155494
misc,Office of Graduate & Professional Studies,APM,2023,0.000749428631154821,0.073329175306204,0.0371069395208973,0.00692756763823231,0.00074942863115602,0.0273000149157225,0.00542751941492938,0.00612109325067344,0.000749428631158752,0.000749428631152948,0.0007494286311534,0.795584761428257,0.000749428631156977,0.000749428631155202,0.000749428631154992,0.000749428631155937,0.000749428631151605,0.0392097849512229,0.000749428631155076,0.000749428631155494
misc,Office of Graduate & Professional Studies,APM,2024,0.000749428631154821,0.073329175306204,0.0371069395208973,0.00692756763823231,0.00074942863115602,0.0273000149157225,0.00542751941492938,0.00612109325067344,0.000749428631158752,0.000749428631152948,0.0007494286311534,0.795584761428257,0.000749428631156977,0.000749428631155202,0.000749428631154992,0.000749428631155937,0.000749428631151605,0.0392097849512229,0.000749428631155076,0.000749428631155494
misc,Office of Graduate & Professional Studies,HCS,2016,0.00102661662646254,0.186813287948449,0.0157320270533264,0.374144802109757,0.00102661662646145,0.00102661662646448,0.00102661662646235,0.00102661662646417,0.00102661662646642,0.00102661662646335,0.00102661662646084,0.308709037453162,0.00102661662646615,0.029420946110113,0.00102661662646596,0.00102661662646458,0.00102661662646089,0.0514349711397271,0.0203989120414401,0.00102661662646225
misc,Office of Graduate & Professional Studies,HCS,2017,0.00102661662646234,0.17605588523834,0.0159010110982668,0.375285763977377,0.00102661662646153,0.00102661662646413,0.00102661662646231,0.00102661662646424,0.00102661662646621,0.00102661662646328,0.00102661662646077,0.321796445273014,0.00102661662646578,0.0264620010516688,0.00102661662646563,0.00102661662646446,0.00102661662646088,0.0507996651925089,0.0203532120248014,0.00102661662646189
misc,Office of Graduate & Professional Studies,HCS,2018,0.00104451461031279,0.157211702007214,0.0210255259093947,0.373416619468359,0.00104451461030927,0.00104451461031301,0.00104451461031124,0.00104451461031541,0.00104451461031534,0.00104451461031451,0.0010445146103096,0.383867293951404,0.00104451461031503,0.0294388440939629,0.00104451461031464,0.00104451461031291,0.00104451461031012,0.00104451461031214,0.0204168100252887,0.00104451461031099
misc,Office of Graduate & Professional Studies,HCS,2019,0.000915917218661989,0.200493540740352,0.0336417593811052,0.316101740723284,0.00674891263799332,0.00091591721866267,0.000915917218661252,0.000915917218664294,0.000915917218664336,0.000915917218663226,0.000915917218661315,0.390274547418417,0.000915917218668558,0.0229668528997947,0.00091591721866425,0.000915917218663316,0.00091591721866058,0.000915917218668442,0.0178657223564253,0.00091591721866335
misc,Office of Graduate & Professional Studies,HCS,2020,0.000913469487641287,0.261813443539125,0.0354190831936597,0.237862698040083,0.00382996719731284,0.000913469487642669,0.000913469487641647,0.000913469487642141,0.0257740438733235,0.000913469487642931,0.000913469487641931,0.30334892184959,0.0140218238356363,0.0554922622513895,0.000913469487644664,0.0027761124295373,0.000913469487640802,0.0388895859074903,0.0125508324940705,0.000913469487644754
misc,Office of Graduate & Professional Studies,HCS,2021,0.000935685187459727,0.256510055516928,0.0381347220470794,0.245034184993664,0.000935685187465745,0.000935685187461248,0.000935685187460104,0.00093568518746056,0.0269029329614738,0.000935685187461506,0.000935685187460603,0.306992068452603,0.0123120361885386,0.0575774415811245,0.00093568518746334,0.00284218511366153,0.000935685187459252,0.0320930949095634,0.0122444263607488,0.000935685187463459
misc,Office of Graduate & Professional Studies,HCS,2022,0.000935685187459727,0.256510055516928,0.0381347220470794,0.245034184993664,0.000935685187465745,0.000935685187461248,0.000935685187460104,0.00093568518746056,0.0269029329614738,0.000935685187461506,0.000935685187460603,0.306992068452603,0.0123120361885386,0.0575774415811245,0.00093568518746334,0.00284218511366153,0.000935685187459252,0.0320930949095634,0.0122444263607488,0.000935685187463459
